1752367200000000,161.15000000,161.27000000,161.15000000,161.26000000,1049.29700000,1752367259999999,169161.73605000,773,540.59900000,87154.10797000,0
1752367260000000,161.26000000,161.43000000,161.24000000,161.43000000,597.82000000,1752367319999999,96448.81159000,609,373.34500000,60236.92536000,0
1752367320000000,161.44000000,161.44000000,161.35000000,161.40000000,810.04400000,1752367379999999,130737.25977000,530,441.72400000,71294.67172000,0
1752367380000000,161.40000000,161.48000000,161.39000000,161.42000000,693.08400000,1752367439999999,111884.60943000,725,379.29000000,61226.98316000,0
1752367440000000,161.42000000,161.47000000,161.42000000,161.43000000,811.28800000,1752367499999999,130977.42990000,443,565.10300000,91233.05057000,0
1752367500000000,161.44000000,161.44000000,161.15000000,161.15000000,1557.16000000,1752367559999999,251224.62883000,1515,335.28200000,54077.74903000,0
1752367560000000,161.16000000,161.24000000,161.16000000,161.22000000,2571.89600000,1752367619999999,414582.49000000,1058,497.37000000,80176.34181000,0
1752367620000000,161.22000000,161.33000000,161.21000000,161.23000000,929.00600000,1752367679999999,149807.16534000,1023,475.81100000,76725.26918000,0
1752367680000000,161.23000000,161.30000000,161.18000000,161.18000000,622.07700000,1752367739999999,100315.21005000,774,278.57200000,44921.53063000,0
1752367740000000,161.18000000,161.28000000,161.13000000,161.13000000,527.59300000,1752367799999999,85048.55284000,886,171.31700000,27616.76063000,0
1752367800000000,161.14000000,161.19000000,161.09000000,161.17000000,562.05500000,1752367859999999,90571.42198000,512,278.11600000,44815.34130000,0
1752367860000000,161.16000000,161.28000000,161.15000000,161.25000000,1212.98600000,1752367919999999,195567.46365000,899,892.42500000,143886.00496000,0
1752367920000000,161.24000000,161.26000000,161.14000000,161.14000000,736.92400000,1752367979999999,118794.43396000,714,450.40300000,72606.43724000,0
1752367980000000,161.14000000,161.23000000,161.03000000,161.03000000,1940.85800000,1752368039999999,312815.22109000,975,206.02800000,33202.30403000,0
1752368040000000,161.03000000,161.04000000,160.98000000,161.01000000,516.02800000,1752368099999999,83087.53977000,564,136.54700000,21986.57180000,0
1752368100000000,161.01000000,161.01000000,160.92000000,161.00000000,690.94000000,1752368159999999,111216.73025000,634,234.26700000,37710.88707000,0
1752368160000000,161.00000000,161.01000000,160.87000000,160.88000000,491.19600000,1752368219999999,79060.17054000,492,36.20600000,5827.71933000,0
1752368220000000,160.87000000,160.90000000,160.82000000,160.88000000,627.63700000,1752368279999999,100960.78133000,672,236.44500000,38034.24692000,0
1752368280000000,160.88000000,160.92000000,160.86000000,160.87000000,464.44900000,1752368339999999,74724.31273000,423,200.66800000,32284.67698000,0
1752368340000000,160.87000000,160.90000000,160.86000000,160.89000000,220.59100000,1752368399999999,35490.36408000,180,41.79100000,6723.89380000,0
1752368400000000,160.89000000,161.12000000,160.89000000,160.97000000,1059.04200000,1752368459999999,170539.89962000,890,750.58300000,120866.61253000,0
1752368460000000,160.98000000,160.98000000,160.89000000,160.94000000,749.02800000,1752368519999999,120548.51891000,883,206.86400000,33290.14387000,0
1752368520000000,160.94000000,161.19000000,160.93000000,161.16000000,946.43700000,1752368579999999,152451.85103000,677,450.17400000,72519.24718000,0
1752368580000000,161.17000000,161.20000000,161.09000000,161.11000000,589.01500000,1752368639999999,94923.94214000,871,109.65500000,17672.24879000,0
1752368640000000,161.12000000,161.18000000,161.09000000,161.10000000,638.91900000,1752368699999999,102947.24993000,777,247.48700000,39877.93758000,0
1752368700000000,161.09000000,161.22000000,161.09000000,161.19000000,1681.81000000,1752368759999999,271062.24543000,685,1265.61000000,203999.78774000,0
1752368760000000,161.18000000,161.28000000,161.09000000,161.09000000,1079.66700000,1752368819999999,174070.94034000,917,534.43500000,86169.73608000,0
1752368820000000,161.09000000,161.17000000,161.07000000,161.17000000,667.68500000,1752368879999999,107590.06763000,504,420.18300000,67711.55389000,0
1752368880000000,161.17000000,161.21000000,161.05000000,161.06000000,549.91000000,1752368939999999,88620.04613000,734,84.78400000,13664.33660000,0
1752368940000000,161.06000000,161.06000000,160.95000000,160.95000000,645.82500000,1752368999999999,103980.75815000,597,234.62800000,37776.30822000,0
1752369000000000,160.94000000,160.97000000,160.88000000,160.96000000,367.60600000,1752369059999999,59159.98215000,533,139.45200000,22441.96999000,0
1752369060000000,160.95000000,161.18000000,160.94000000,161.17000000,852.06500000,1752369119999999,137209.21039000,540,487.21600000,78452.58193000,0
1752369120000000,161.17000000,161.17000000,161.06000000,161.06000000,429.42800000,1752369179999999,69183.67258000,555,100.67600000,16218.52379000,0
1752369180000000,161.06000000,161.08000000,161.02000000,161.05000000,453.60400000,1752369239999999,73048.22246000,381,126.35100000,20348.21172000,0
1752369240000000,161.04000000,161.04000000,160.88000000,160.94000000,681.91400000,1752369299999999,109751.13351000,683,151.61700000,24397.58085000,0
1752369300000000,160.95000000,161.00000000,160.78000000,160.78000000,883.93300000,1752369359999999,142226.52488000,1008,141.49400000,22768.31981000,0
1752369360000000,160.78000000,161.02000000,160.75000000,160.82000000,2540.73900000,1752369419999999,408768.80206000,1439,1113.34800000,179092.65090000,0
1752369420000000,160.83000000,160.96000000,160.81000000,160.95000000,1153.84600000,1752369479999999,185631.42265000,623,206.90700000,33287.47947000,0
1752369480000000,160.96000000,161.00000000,160.94000000,160.96000000,455.12000000,1752369539999999,73256.13422000,405,164.37600000,26458.25457000,0
1752369540000000,160.96000000,160.96000000,160.81000000,160.85000000,1021.84200000,1752369599999999,164393.76418000,937,386.97500000,62262.21833000,0
1752369600000000,160.86000000,161.05000000,160.85000000,160.98000000,795.01300000,1752369659999999,127969.62323000,626,277.66700000,44685.61495000,0
1752369660000000,160.98000000,161.14000000,160.97000000,161.14000000,705.93600000,1752369719999999,113697.63347000,514,412.90400000,66501.41185000,0
1752369720000000,161.15000000,161.18000000,161.11000000,161.14000000,777.00400000,1752369779999999,125204.94344000,568,228.81100000,36870.08333000,0
1752369780000000,161.14000000,161.23000000,161.13000000,161.22000000,581.45700000,1752369839999999,93729.17491000,311,349.38600000,56322.50635000,0
1752369840000000,161.22000000,161.23000000,161.04000000,161.04000000,726.50600000,1752369899999999,117080.43378000,793,58.11600000,9365.72348000,0
1752369900000000,161.05000000,161.16000000,161.01000000,161.10000000,615.16000000,1752369959999999,99102.06685000,589,119.40200000,19234.10232000,0
1752369960000000,161.10000000,161.28000000,161.09000000,161.27000000,921.10200000,1752370019999999,148470.11947000,591,613.70000000,98916.32104000,0
1752370020000000,161.27000000,161.28000000,161.14000000,161.16000000,832.10100000,1752370079999999,134145.12542000,694,421.42000000,67928.87515000,0
1752370080000000,161.16000000,161.16000000,161.00000000,161.13000000,464.15800000,1752370139999999,74757.86080000,647,105.13900000,16933.07071000,0
1752370140000000,161.13000000,161.13000000,161.08000000,161.10000000,383.11600000,1752370199999999,61719.82551000,322,65.94300000,10623.49612000,0
1752370200000000,161.11000000,161.16000000,161.09000000,161.13000000,696.81000000,1752370259999999,112283.87432000,563,308.27200000,49675.00098000,0
1752370260000000,161.13000000,161.14000000,161.03000000,161.07000000,2077.09600000,1752370319999999,334588.01832000,670,562.70200000,90621.71516000,0
1752370320000000,161.08000000,161.12000000,161.07000000,161.08000000,455.84700000,1752370379999999,73437.66618000,451,97.42400000,15694.87060000,0
1752370380000000,161.08000000,161.08000000,160.96000000,160.96000000,414.71500000,1752370439999999,66778.05406000,575,36.05300000,5804.44398000,0
1752370440000000,160.96000000,160.96000000,160.87000000,160.95000000,1298.06000000,1752370499999999,208879.71062000,577,699.00700000,112466.80621000,0
1752370500000000,160.96000000,161.07000000,160.92000000,161.04000000,627.79900000,1752370559999999,101084.15177000,490,255.34300000,41114.79630000,0
1752370560000000,161.05000000,161.20000000,161.04000000,161.05000000,1218.52200000,1752370619999999,196316.86584000,887,737.65800000,118840.39346000,0
1752370620000000,161.04000000,161.16000000,161.04000000,161.15000000,708.08300000,1752370679999999,114068.41646000,646,363.29500000,58520.15772000,0
1752370680000000,161.16000000,161.25000000,161.15000000,161.23000000,1141.85300000,1752370739999999,184060.97817000,941,654.86200000,105560.23745000,0
1752370740000000,161.24000000,161.39000000,161.24000000,161.38000000,917.14200000,1752370799999999,147960.33159000,980,478.61200000,77211.73790000,0
1752370800000000,161.39000000,161.39000000,161.25000000,161.29000000,790.01300000,1752370859999999,127437.79830000,825,146.65600000,23654.99719000,0
1752370860000000,161.29000000,161.43000000,161.29000000,161.39000000,920.38000000,1752370919999999,148531.06789000,546,257.99500000,41628.08078000,0
1752370920000000,161.39000000,161.41000000,161.30000000,161.37000000,924.33500000,1752370979999999,149163.74204000,896,542.75300000,87584.93130000,0
1752370980000000,161.36000000,161.40000000,161.29000000,161.32000000,753.78200000,1752371039999999,121621.84454000,633,348.53800000,56228.84980000,0
1752371040000000,161.32000000,161.44000000,161.27000000,161.41000000,488.03800000,1752371099999999,78763.02036000,701,297.58900000,48024.20915000,0
1752371100000000,161.42000000,161.48000000,161.40000000,161.44000000,581.84000000,1752371159999999,93931.75841000,645,259.85700000,41953.07696000,0
1752371160000000,161.45000000,161.57000000,161.45000000,161.56000000,1303.32200000,1752371219999999,210539.86468000,883,1072.98400000,173331.30755000,0
1752371220000000,161.56000000,161.68000000,161.56000000,161.66000000,671.04300000,1752371279999999,108454.28906000,656,405.77000000,65579.80560000,0
1752371280000000,161.67000000,161.75000000,161.59000000,161.62000000,1542.90200000,1752371339999999,249447.71736000,1460,598.03600000,96689.12118000,0
1752371340000000,161.61000000,161.67000000,161.58000000,161.64000000,1379.77700000,1752371399999999,223025.52006000,724,1008.97400000,163096.02412000,0
1752371400000000,161.65000000,161.65000000,161.51000000,161.58000000,897.86700000,1752371459999999,145069.86381000,904,358.96100000,57991.06501000,0
1752371460000000,161.57000000,161.73000000,161.57000000,161.71000000,1921.31200000,1752371519999999,310612.93511000,1045,1481.43000000,239513.61238000,0
1752371520000000,161.71000000,161.74000000,161.67000000,161.69000000,1239.20900000,1752371579999999,200385.36487000,648,712.49700000,115213.87341000,0
1752371580000000,161.70000000,161.70000000,161.58000000,161.59000000,260.14700000,1752371639999999,42054.50884000,464,105.67400000,17085.84358000,0
1752371640000000,161.59000000,161.59000000,161.50000000,161.53000000,211.20700000,1752371699999999,34116.84706000,523,88.30200000,14263.46416000,0
1752371700000000,161.53000000,161.53000000,161.38000000,161.38000000,682.96900000,1752371759999999,110251.28504000,924,216.31600000,34919.68264000,0
1752371760000000,161.38000000,161.44000000,161.37000000,161.39000000,491.56600000,1752371819999999,79343.40473000,596,261.31300000,42178.89806000,0
1752371820000000,161.38000000,161.47000000,161.33000000,161.47000000,367.04500000,1752371879999999,59239.99304000,679,287.53600000,46409.21462000,0
1752371880000000,161.47000000,161.53000000,161.47000000,161.53000000,1089.97600000,1752371939999999,176020.62302000,749,537.54700000,86810.73993000,0
1752371940000000,161.54000000,161.58000000,161.50000000,161.50000000,216.91400000,1752371999999999,35040.68451000,461,97.24700000,15709.65251000,0
1752372000000000,161.51000000,161.54000000,161.37000000,161.48000000,1139.82600000,1752372059999999,184056.07899000,1402,420.84700000,67955.82523000,0
1752372060000000,161.49000000,161.54000000,161.38000000,161.38000000,683.38500000,1752372119999999,110358.49846000,871,444.10300000,71717.54846000,0
1752372120000000,161.37000000,161.41000000,161.35000000,161.36000000,429.24800000,1752372179999999,69271.22014000,413,75.95700000,12258.41013000,0
1752372180000000,161.35000000,161.46000000,161.32000000,161.37000000,1886.29400000,1752372239999999,304490.14548000,901,1428.86500000,230666.19949000,0
1752372240000000,161.37000000,161.43000000,161.30000000,161.30000000,701.92600000,1752372299999999,113284.66593000,767,412.67200000,66603.70578000,0
1752372300000000,161.30000000,161.39000000,161.26000000,161.27000000,573.87900000,1752372359999999,92602.65263000,544,83.71500000,13506.72991000,0
1752372360000000,161.27000000,161.34000000,161.17000000,161.33000000,1814.63800000,1752372419999999,292540.24340000,693,426.27500000,68741.29355000,0
1752372420000000,161.34000000,161.34000000,161.24000000,161.25000000,730.45800000,1752372479999999,117813.76346000,668,184.52400000,29758.44550000,0
1752372480000000,161.25000000,161.25000000,161.08000000,161.10000000,488.93800000,1752372539999999,78787.33755000,746,101.02800000,16278.18110000,0
1752372540000000,161.09000000,161.17000000,161.09000000,161.15000000,591.62400000,1752372599999999,95319.44349000,386,145.05300000,23373.16361000,0
1752372600000000,161.15000000,161.19000000,161.15000000,161.16000000,348.36500000,1752372659999999,56148.87108000,299,154.30100000,24870.35137000,0
1752372660000000,161.16000000,161.24000000,161.16000000,161.21000000,349.51900000,1752372719999999,56344.91540000,445,107.73600000,17366.74335000,0
1752372720000000,161.21000000,161.22000000,161.13000000,161.19000000,483.30900000,1752372779999999,77901.75028000,522,107.94400000,17397.99662000,0
1752372780000000,161.18000000,161.19000000,161.16000000,161.17000000,185.89900000,1752372839999999,29962.38265000,253,57.93400000,9337.71165000,0
1752372840000000,161.17000000,161.19000000,161.16000000,161.18000000,155.29000000,1752372899999999,25029.40646000,265,40.78300000,6573.45587000,0
1752372900000000,161.17000000,161.18000000,161.08000000,161.09000000,380.62000000,1752372959999999,61320.61315000,346,56.26400000,9063.64195000,0
1752372960000000,161.09000000,161.10000000,160.97000000,160.97000000,1203.30900000,1752373019999999,193754.86108000,843,270.78500000,43594.68180000,0
1752373020000000,160.98000000,160.98000000,160.90000000,160.93000000,291.32100000,1752373079999999,46884.33414000,485,72.51900000,11670.71361000,0
1752373080000000,160.93000000,160.93000000,160.82000000,160.86000000,911.53900000,1752373139999999,146628.67147000,1112,456.92200000,73494.17394000,0
1752373140000000,160.86000000,160.91000000,160.81000000,160.91000000,283.22000000,1752373199999999,45560.53219000,420,194.55300000,31299.83367000,0
1752373200000000,160.91000000,160.96000000,160.84000000,160.84000000,758.31000000,1752373259999999,122041.98034000,616,213.98000000,34436.55405000,0
1752373260000000,160.84000000,160.85000000,160.72000000,160.75000000,602.09800000,1752373319999999,96798.62089000,600,103.81300000,16687.18231000,0
1752373320000000,160.76000000,160.87000000,160.75000000,160.87000000,475.00600000,1752373379999999,76374.14539000,290,105.09200000,16901.15999000,0
1752373380000000,160.86000000,160.87000000,160.79000000,160.84000000,274.35300000,1752373439999999,44126.69790000,347,75.05300000,12072.01637000,0
1752373440000000,160.84000000,160.87000000,160.78000000,160.79000000,767.05700000,1752373499999999,123384.84541000,436,126.25300000,20308.69214000,0
1752373500000000,160.79000000,160.79000000,160.73000000,160.74000000,160.52300000,1752373559999999,25804.51348000,403,67.45500000,10843.99536000,0
1752373560000000,160.74000000,160.78000000,160.73000000,160.78000000,141.45700000,1752373619999999,22739.55095000,177,69.41400000,11158.84475000,0
1752373620000000,160.79000000,160.83000000,160.75000000,160.77000000,371.26700000,1752373679999999,59702.51514000,449,87.27200000,14032.80995000,0
1752373680000000,160.78000000,160.80000000,160.74000000,160.74000000,104.88200000,1752373739999999,16862.03226000,263,64.28700000,10335.95254000,0
1752373740000000,160.75000000,160.82000000,160.73000000,160.82000000,390.91800000,1752373799999999,62855.80418000,233,324.98000000,52255.92540000,0
1752373800000000,160.81000000,160.81000000,160.66000000,160.66000000,224.67600000,1752373859999999,36114.42402000,576,43.34800000,6969.52464000,0
1752373860000000,160.66000000,160.75000000,160.64000000,160.75000000,2177.78100000,1752373919999999,349910.64091000,590,990.11700000,159095.01389000,0
1752373920000000,160.75000000,160.78000000,160.69000000,160.73000000,275.68300000,1752373979999999,44313.68061000,427,48.05500000,7723.41608000,0
1752373980000000,160.73000000,160.86000000,160.73000000,160.85000000,744.26900000,1752374039999999,119680.53725000,435,519.96700000,83626.53546000,0
1752374040000000,160.85000000,160.85000000,160.73000000,160.73000000,604.33100000,1752374099999999,97174.95503000,765,317.62100000,51080.01184000,0
1752374100000000,160.74000000,160.74000000,160.63000000,160.68000000,1597.35400000,1752374159999999,256648.63626000,660,79.97200000,12850.78728000,0
1752374160000000,160.67000000,160.83000000,160.66000000,160.81000000,701.44500000,1752374219999999,112780.33309000,655,415.44900000,66791.42691000,0
1752374220000000,160.81000000,160.85000000,160.80000000,160.84000000,2225.02100000,1752374279999999,357832.51371000,440,2079.64700000,334453.19029000,0
1752374280000000,160.85000000,160.93000000,160.84000000,160.89000000,513.46500000,1752374339999999,82616.41294000,553,350.64900000,56418.13369000,0
1752374340000000,160.90000000,160.90000000,160.75000000,160.78000000,296.62800000,1752374399999999,47702.57981000,773,82.32200000,13236.73015000,0
1752374400000000,160.78000000,160.78000000,160.74000000,160.77000000,547.07000000,1752374459999999,87946.28744000,274,408.74300000,65708.68242000,0
1752374460000000,160.77000000,160.95000000,160.77000000,160.95000000,351.59400000,1752374519999999,56564.54643000,521,319.84500000,51459.01512000,0
1752374520000000,160.95000000,161.06000000,160.94000000,161.05000000,362.83000000,1752374579999999,58425.29181000,649,214.77100000,34581.23256000,0
1752374580000000,161.05000000,161.07000000,161.02000000,161.02000000,166.33700000,1752374639999999,26789.30514000,224,31.31100000,5042.78160000,0
1752374640000000,161.03000000,161.12000000,161.01000000,161.12000000,222.96300000,1752374699999999,35910.31745000,532,185.83000000,29930.97652000,0
1752374700000000,161.12000000,161.22000000,161.11000000,161.21000000,836.82100000,1752374759999999,134852.78226000,762,614.63300000,99042.60427000,0
1752374760000000,161.22000000,161.45000000,161.22000000,161.34000000,2057.10000000,1752374819999999,331966.72383000,1356,1291.58000000,208419.45942000,0
1752374820000000,161.34000000,161.38000000,161.27000000,161.30000000,486.88300000,1752374879999999,78548.96244000,475,130.28300000,21020.15095000,0
1752374880000000,161.30000000,161.31000000,161.21000000,161.21000000,430.08300000,1752374939999999,69352.83426000,606,153.34900000,24728.09923000,0
1752374940000000,161.20000000,161.21000000,161.14000000,161.16000000,234.03100000,1752374999999999,37719.48495000,314,50.65900000,8164.24090000,0
1752375000000000,161.17000000,161.17000000,161.12000000,161.14000000,280.34400000,1752375059999999,45175.81274000,325,184.75600000,29771.71581000,0
1752375060000000,161.15000000,161.27000000,161.15000000,161.22000000,659.25300000,1752375119999999,106283.21150000,499,492.42200000,79380.33887000,0
1752375120000000,161.23000000,161.27000000,161.18000000,161.26000000,351.21300000,1752375179999999,56631.69682000,380,295.56800000,47660.26302000,0
1752375180000000,161.27000000,161.36000000,161.27000000,161.33000000,335.49300000,1752375239999999,54124.11360000,427,122.43000000,19749.76464000,0
1752375240000000,161.34000000,161.49000000,161.34000000,161.49000000,815.60600000,1752375299999999,131654.33272000,545,500.29400000,80754.69731000,0
1752375300000000,161.50000000,161.73000000,161.48000000,161.73000000,1910.56900000,1752375359999999,308803.56372000,1260,1190.62700000,192430.11239000,0
1752375360000000,161.73000000,161.78000000,161.50000000,161.57000000,1924.45200000,1752375419999999,311134.16431000,1353,1209.14000000,195495.96572000,0
1752375420000000,161.58000000,161.63000000,161.52000000,161.53000000,1275.30600000,1752375479999999,206091.37138000,1119,586.63900000,94797.12493000,0
1752375480000000,161.54000000,161.54000000,161.44000000,161.45000000,1365.48800000,1752375539999999,220507.34236000,927,670.56000000,108285.05424000,0
1752375540000000,161.45000000,161.45000000,161.40000000,161.40000000,118.57400000,1752375599999999,19141.74499000,209,48.10600000,7766.19573000,0
1752375600000000,161.40000000,161.49000000,161.32000000,161.33000000,400.28300000,1752375659999999,64614.51072000,816,156.12800000,25202.95623000,0
1752375660000000,161.34000000,161.34000000,161.29000000,161.29000000,544.96500000,1752375719999999,87913.97772000,258,39.07900000,6304.44505000,0
1752375720000000,161.30000000,161.30000000,161.23000000,161.28000000,451.78300000,1752375779999999,72861.70882000,546,279.79800000,45126.90340000,0
1752375780000000,161.29000000,161.33000000,161.25000000,161.26000000,404.90400000,1752375839999999,65309.62869000,394,126.15100000,20348.31412000,0
1752375840000000,161.25000000,161.26000000,161.22000000,161.23000000,377.70900000,1752375899999999,60900.61063000,215,202.92900000,32720.23122000,0
1752375900000000,161.23000000,161.26000000,161.22000000,161.23000000,182.80200000,1752375959999999,29475.16900000,255,40.64800000,6554.61943000,0
1752375960000000,161.23000000,161.25000000,161.05000000,161.05000000,812.78500000,1752376019999999,130967.10658000,777,112.71600000,18172.31104000,0
1752376020000000,161.05000000,161.07000000,160.97000000,161.07000000,490.42800000,1752376079999999,78965.39644000,507,198.30700000,31934.34415000,0
1752376080000000,161.07000000,161.07000000,160.97000000,161.01000000,476.79300000,1752376139999999,76779.10685000,524,115.85600000,18654.50982000,0
1752376140000000,161.02000000,161.07000000,160.93000000,161.01000000,2482.49400000,1752376199999999,399665.51714000,799,557.14900000,89687.57314000,0
1752376200000000,161.00000000,161.00000000,160.94000000,160.95000000,681.38700000,1752376259999999,109668.90560000,373,142.42200000,22923.82383000,0
1752376260000000,160.95000000,160.95000000,160.90000000,160.90000000,183.81100000,1752376319999999,29580.17577000,283,58.94700000,9486.35901000,0
1752376320000000,160.91000000,160.92000000,160.90000000,160.92000000,146.82100000,1752376379999999,23625.19763000,185,116.26700000,18709.00438000,0
1752376380000000,160.93000000,160.93000000,160.91000000,160.91000000,135.50900000,1752376439999999,21806.12179000,96,25.23700000,4061.22277000,0
1752376440000000,160.92000000,160.93000000,160.87000000,160.88000000,525.54300000,1752376499999999,84561.78871000,272,210.91200000,33939.42894000,0
1752376500000000,160.88000000,161.01000000,160.84000000,161.01000000,794.33700000,1752376559999999,127836.24951000,639,608.41200000,97928.60197000,0
1752376560000000,161.00000000,161.08000000,161.00000000,161.04000000,543.31200000,1752376619999999,87500.76140000,550,412.12500000,66373.07658000,0
1752376620000000,161.05000000,161.07000000,160.95000000,160.96000000,840.17100000,1752376679999999,135266.56455000,607,382.65700000,61599.73812000,0
1752376680000000,160.96000000,160.98000000,160.92000000,160.96000000,823.59700000,1752376739999999,132569.62538000,481,185.23200000,29813.60286000,0
1752376740000000,160.96000000,160.96000000,160.95000000,160.96000000,64.17400000,1752376799999999,10329.33550000,189,41.38000000,6660.52480000,0
1752376800000000,160.95000000,161.16000000,160.95000000,161.15000000,385.37000000,1752376859999999,62078.88720000,695,358.22400000,57705.91208000,0
1752376860000000,161.16000000,161.16000000,161.06000000,161.06000000,199.32000000,1752376919999999,32113.88651000,463,55.26200000,8902.51940000,0
1752376920000000,161.07000000,161.09000000,161.04000000,161.04000000,146.93600000,1752376979999999,23667.53985000,314,67.12000000,10811.53692000,0
1752376980000000,161.04000000,161.05000000,160.95000000,160.95000000,154.03400000,1752377039999999,24798.71037000,413,52.72300000,8488.35915000,0
